epoch_s	power_w	temp_c	util_pct	gfx_clock_mhz	throttle	vram_mib	mem_available_kb	swap_total_kb	swap_free_kb
1789639305	199.65	48	37	1785	0x0000000000000000	20494	25377024	8388604	4740516
1789639307	184.22	48	34	1740	0x0000000000000000	20494	25220296	8388604	4740516
1789639309	171.45	47	41	1695	0x0000000000000000	20494	24975516	8388604	4464368
1789639311	174.46	47	37	1740	0x0000000000000000	20494	24925144	8388604	4352324
1789639313	155.52	46	25	1695	0x0000000000000000	20494	24753452	8388604	4272576
1789639315	177.18	47	42	1815	0x0000000000000000	20494	25508588	8388604	4740524
1789639317	245.88	49	40	1965	0x0000000000000000	20494	25480140	8388604	4740524
1789639319	242.91	50	41	1965	0x0000000000000000	20494	25399848	8388604	4740524
1789639321	196.50	48	39	1800	0x0000000000000000	20494	25311076	8388604	4740524
1789639323	222.04	49	37	1905	0x0000000000000000	20494	25455304	8388604	4740524
1789639325	238.50	50	36	1950	0x0000000000000000	20494	25453552	8388604	4740524
1789639327	210.39	49	37	1845	0x0000000000000000	20494	25413992	8388604	4740556
1789639329	196.68	48	42	1815	0x0000000000000000	20494	25274332	8388604	4740556
1789639331	204.37	48	38	1845	0x0000000000000000	20494	25457768	8388604	4740556
1789639333	247.07	50	38	1965	0x0000000000000000	20494	25463744	8388604	4740556
1789639335	234.69	49	35	1875	0x0000000000000000	20494	25256052	8388604	4740556
1789639337	202.30	49	43	1845	0x0000000000000000	20494	25326944	8388604	4740556
1789639339	216.65	49	39	1905	0x0000000000000000	20494	25332020	8388604	4740556
1789639341	230.13	50	39	1950	0x0000000000000000	20494	25311212	8388604	4740556
1789639343	241.54	50	37	1965	0x0000000000000000	20494	25258708	8388604	4740556
1789639345	250.37	50	41	1965	0x0000000000000000	20494	25349420	8388604	4740556
1789639347	251.96	51	39	1965	0x0000000000000000	20494	25356460	8388604	4740556
1789639349	254.97	51	39	1965	0x0000000000000000	20494	25325072	8388604	4740556
1789639351	251.22	51	40	1965	0x0000000000000000	20494	25262312	8388604	4740556
1789639353	256.20	51	45	1965	0x0000000000000000	20494	25338992	8388604	4740556
1789639355	250.40	51	40	1965	0x0000000000000000	20494	25346304	8388604	4740560
1789639357	255.50	51	43	1965	0x0000000000000000	20494	25384460	8388604	4740560
1789639359	243.67	51	37	1965	0x0000000000000000	20494	25269336	8388604	4740560
1789639361	250.67	52	43	1965	0x0000000000000000	20494	25350496	8388604	4740560
1789639363	254.93	52	41	1965	0x0000000000000000	20494	25360212	8388604	4740560
1789639366	252.67	52	41	1965	0x0000000000000000	20494	25371640	8388604	4740560
1789639368	248.62	51	43	1950	0x0000000000000000	20494	25231528	8388604	4740560
1789639370	217.31	51	18	1965	0x0000000000000000	20494	25302416	8388604	4740560
1789639372	222.40	51	35	1890	0x0000000000000000	20494	25312048	8388604	4740560
1789639374	247.05	52	37	1965	0x0000000000000000	20494	25330248	8388604	4740560
1789639376	227.84	51	33	1965	0x0000000000000000	20494	24851748	8388604	4740560
1789639378	162.94	49	33	1695	0x0000000000000000	20494	24742472	8388604	4374492
1789639380	189.99	50	32	1830	0x0000000000000000	20494	25256108	8388604	4740564
1789639382	203.34	50	39	1845	0x0000000000000000	20494	25309820	8388604	4740564
1789639384	208.46	50	39	1860	0x0000000000000000	20494	25216136	8388604	4740564
1789639386	231.69	51	39	1935	0x0000000000000000	20494	25303680	8388604	4740564
1789639388	242.68	51	36	1965	0x0000000000000000	20494	25329728	8388604	4740564
1789639390	224.88	51	40	1950	0x0000000000000000	20494	25347256	8388604	4740564
1789639392	208.82	50	34	1770	0x0000000000000000	20494	25199384	8388604	4740564
1789639394	187.61	50	42	1875	0x0000000000000000	20494	25312100	8388604	4740564
1789639396	248.83	52	40	1965	0x0000000000000000	20494	25333700	8388604	4740564
1789639398	252.13	52	41	1965	0x0000000000000000	20494	25323040	8388604	4740564
1789639400	248.11	52	40	1965	0x0000000000000000	20494	25161372	8388604	4740564
1789639402	258.97	52	45	1965	0x0000000000000000	20494	25276980	8388604	4740564
1789639404	256.44	52	43	1965	0x0000000000000000	20494	25304216	8388604	4740564
1789639406	251.05	52	42	1965	0x0000000000000000	20494	25302476	8388604	4740564
1789639408	245.73	52	36	1965	0x0000000000000000	20494	25184312	8388604	4740564
1789639410	215.32	52	37	1965	0x0000000000000000	20494	25335024	8388604	4740564
1789639412	240.01	52	35	1965	0x0000000000000000	20494	25357636	8388604	4740564
1789639414	185.40	50	37	1755	0x0000000000000000	20494	25323468	8388604	4740564
1789639416	155.66	49	38	1695	0x0000000000000000	20494	25165944	8388604	4740564
1789639418	249.43	52	44	1965	0x0000000000000000	20494	25325180	8388604	4740564
1789639420	256.79	52	37	1965	0x0000000000000000	20494	25328120	8388604	4740564
1789639422	213.71	52	31	1965	0x0000000000000000	20494	25336816	8388604	4740564
1789639424	203.87	51	36	1815	0x0000000000000000	20494	25177328	8388604	4740564
1789639426	222.03	52	38	1920	0x0000000000000000	20494	25388900	8388604	4740564
1789639429	234.44	52	35	1965	0x0000000000000000	20494	25393324	8388604	4740564
1789639431	174.15	50	37	1695	0x0000000000000000	20494	25335892	8388604	4740564
1789639433	173.99	50	40	1695	0x0000000000000000	20494	25171900	8388604	4740564
1789639435	198.66	51	36	1920	0x0000000000000000	20494	25283320	8388604	4740564
1789639437	232.09	52	38	1935	0x0000000000000000	20494	25332592	8388604	4740564
1789639439	202.20	51	42	1815	0x0000000000000000	20494	25258212	8388604	4740564
1789639441	192.24	51	36	1695	0x0000000000000000	20494	24973328	8388604	4740564
1789639443	171.11	50	36	1710	0x0000000000000000	20494	24805328	8388604	4465092
1789639445	180.35	50	40	1740	0x0000000000000000	20494	24826112	8388604	4371124
1789639447	185.02	50	35	1785	0x0000000000000000	20494	25257604	8388604	4740564
1789639449	177.95	50	42	1785	0x0000000000000000	20494	25128384	8388604	4740564
1789639451	240.44	52	38	1965	0x0000000000000000	20494	25272200	8388604	4740564
1789639453	200.07	50	40	1830	0x0000000000000000	20494	25299716	8388604	4740564
1789639455	200.38	50	34	1875	0x0000000000000000	20494	25278664	8388604	4740564
1789639457	202.33	50	35	1875	0x0000000000000000	20494	25185124	8388604	4740564
1789639459	213.21	51	40	1965	0x0000000000000000	20494	25330144	8388604	4740564
1789639461	241.44	51	40	1965	0x0000000000000000	20494	25338680	8388604	4740564
1789639463	225.04	51	32	1845	0x0000000000000000	20494	25294068	8388604	4740564
1789639465	159.82	50	40	1710	0x0000000000000000	20494	25334032	8388604	4740564
1789639467	237.59	52	36	1965	0x0000000000000000	20494	25303196	8388604	4740564
1789639469	246.07	52	40	1965	0x0000000000000000	20494	25364232	8388604	4740564
1789639471	240.53	52	38	1965	0x0000000000000000	20494	25360900	8388604	4740564
1789639473	203.55	51	38	1890	0x0000000000000000	20494	25339212	8388604	4740564
1789639475	244.20	52	38	1965	0x0000000000000000	20494	25354624	8388604	4740564
1789639477	246.90	52	43	1965	0x0000000000000000	20494	25315748	8388604	4740564
1789639479	244.31	52	40	1965	0x0000000000000000	20494	25230040	8388604	4740564
1789639481	241.61	52	40	1965	0x0000000000000000	20494	25148372	8388604	4740564
1789639483	241.12	52	35	1965	0x0000000000000000	20494	25183888	8388604	4740564
1789639485	249.56	53	42	1965	0x0000000000000000	20494	25237772	8388604	4740564
1789639487	233.08	51	39	1980	0x0000000000000000	20494	25202276	8388604	4740564
1789639489	191.33	51	42	1845	0x0000000000000000	20494	25196152	8388604	4740564
1789639491	204.57	51	40	1935	0x0000000000000000	20494	25211704	8388604	4740564
1789639493	253.27	53	42	1980	0x0000000000000000	20494	25257520	8388604	4740564
1789639496	250.96	53	39	1980	0x0000000000000000	20494	25202520	8388604	4740564
1789639498	238.50	53	41	1965	0x0000000000000000	20494	25191688	8388604	4740572
1789639500	249.48	53	31	1980	0x0000000000000000	20494	25163156	8388604	4740572
1789639502	187.48	51	39	1875	0x0000000000000000	20494	25309040	8388604	4740572
1789639504	212.46	52	38	1905	0x0000000000000000	20494	25196960	8388604	4740572
1789639506	219.62	52	37	1980	0x0000000000000000	20494	25329192	8388604	4740572
1789639508	246.53	53	40	1980	0x0000000000000000	20494	25182676	8388604	4740572
1789639510	175.55	50	36	1695	0x0000000000000000	20494	24885904	8388604	4496840
1789639512	157.36	49	27	1695	0x0000000000000000	20494	24722388	8388604	4310864
1789639514	168.04	50	38	1695	0x0000000000000000	20494	24736084	8388604	4216404
1789639516	203.83	51	39	1860	0x0000000000000000	20494	25240052	8388604	4740572
1789639518	199.72	51	40	1875	0x0000000000000000	20494	25269456	8388604	4740572
1789639520	196.81	50	37	1800	0x0000000000000000	20494	25180024	8388604	4740572
1789639522	193.75	51	41	1860	0x0000000000000000	20494	25284992	8388604	4740572
1789639524	214.72	51	37	1905	0x0000000000000000	20494	25260304	8388604	4740572
1789639526	247.83	52	41	1980	0x0000000000000000	20494	25301132	8388604	4740572
1789639528	197.18	51	37	1800	0x0000000000000000	20494	25171928	8388604	4740572
1789639530	212.52	52	38	1980	0x0000000000000004	20494	25219056	8388604	4740572
1789639532	253.13	53	42	1980	0x0000000000000000	20494	25223704	8388604	4740572
1789639534	250.44	52	41	1980	0x0000000000000000	20494	25254796	8388604	4740572
1789639536	192.20	51	42	1740	0x0000000000000000	20494	25114408	8388604	4740572
1789639538	185.68	50	39	1770	0x0000000000000000	20494	25272404	8388604	4740572
1789639540	185.83	51	41	1785	0x0000000000000000	20494	25283324	8388604	4740572
1789639542	191.07	50	38	1800	0x0000000000000000	20494	25293304	8388604	4740572
1789639544	169.28	50	38	1695	0x0000000000000000	20494	25132376	8388604	4740572
1789639546	185.15	50	39	1800	0x0000000000000000	20494	25313368	8388604	4740572
1789639548	251.21	52	41	1980	0x0000000000000000	20494	25321384	8388604	4740572
1789639550	251.96	52	40	1980	0x0000000000000000	20494	25330252	8388604	4740572
1789639552	213.35	51	36	1845	0x0000000000000000	20494	25200908	8388604	4740572
1789639554	190.90	51	39	1785	0x0000000000000000	20494	25332008	8388604	4740572
1789639556	191.08	51	37	1800	0x0000000000000000	20494	25339776	8388604	4740572
1789639558	188.33	50	40	1815	0x0000000000000000	20494	25352872	8388604	4740572
1789639561	183.05	50	34	1695	0x0000000000000000	20494	25262380	8388604	4740572
1789639563	176.01	50	38	1725	0x0000000000000000	20494	25391244	8388604	4740572
1789639565	192.03	50	39	1830	0x0000000000000000	20494	25406304	8388604	4740572
1789639567	192.24	50	36	1830	0x0000000000000000	20494	25412948	8388604	4740572
1789639569	172.29	50	36	1695	0x0000000000000000	20494	25295628	8388604	4740572
1789639571	193.34	51	43	1890	0x0000000000000000	20494	25444672	8388604	4740572
1789639573	206.37	51	35	1890	0x0000000000000000	20494	25443096	8388604	4740584
1789639575	174.44	49	36	1695	0x0000000000000000	20494	25267196	8388604	4740584
1789639577	161.10	49	29	1695	0x0000000000000000	20494	24793848	8388604	4554972
1789639579	163.19	49	35	1695	0x0000000000000000	20494	24887272	8388604	4266124
1789639581	191.09	50	38	1815	0x0000000000000000	20494	25360420	8388604	4740584
1789639583	187.87	50	37	1800	0x0000000000000000	20494	25369376	8388604	4740584
1789639585	181.50	49	39	1710	0x0000000000000000	20494	25266884	8388604	4740608
1789639587	193.51	50	38	1845	0x0000000000000000	20494	25343588	8388604	4740608
1789639589	192.15	49	37	1755	0x0000000000000000	20494	25404708	8388604	4740608
1789639591	176.88	49	40	1740	0x0000000000000000	20494	25421668	8388604	4740608
1789639593	178.09	49	38	1695	0x0000000000000000	20494	25176616	8388604	4740608
1789639595	218.93	51	38	1905	0x0000000000000000	20494	25411368	8388604	4740608
1789639597	239.53	52	40	1950	0x0000000000000000	20494	25415028	8388604	4740608
1789639599	242.84	52	42	1965	0x0000000000000000	20494	25381708	8388604	4740608
1789639601	216.97	51	38	1860	0x0000000000000000	20494	25272980	8388604	4740608
1789639603	215.54	52	40	1965	0x0000000000000000	20494	25434588	8388604	4740608
1789639605	235.23	51	37	1890	0x0000000000000000	20494	25448160	8388604	4740608
1789639607	173.32	50	33	1890	0x0000000000000000	20494	25467576	8388604	4740608
1789639609	180.08	50	37	1710	0x0000000000000000	20494	25319040	8388604	4740608
1789639611	213.09	51	36	1905	0x0000000000000000	20494	25533268	8388604	4740608
1789639613	201.24	51	38	1920	0x0000000000000000	20494	25548156	8388604	4740608
1789639615	250.88	52	39	1965	0x0000000000000000	20494	25516912	8388604	4740608
1789639617	241.61	52	36	1965	0x0000000000000000	20494	25360244	8388604	4740608
1789639619	239.43	52	41	1965	0x0000000000000000	20494	25490996	8388604	4740608
1789639621	257.44	53	41	1965	0x0000000000000000	20494	25526116	8388604	4740608
1789639623	247.27	53	38	1965	0x0000000000000000	20494	25483240	8388604	4740608
1789639626	183.67	50	34	1725	0x0000000000000000	20494	25358716	8388604	4740608
1789639628	168.76	50	37	1815	0x0000000000000000	20494	25557500	8388604	4740608
1789639630	204.81	51	41	1890	0x0000000000000000	20494	25516312	8388604	4740608
1789639632	199.14	50	37	1785	0x0000000000000000	20494	25485324	8388604	4740608
1789639634	175.50	50	38	1710	0x0000000000000000	20494	25366684	8388604	4740608
1789639636	176.95	50	39	1710	0x0000000000000000	20494	25538224	8388604	4740608
1789639638	182.75	50	38	1830	0x0000000000000000	20494	25547952	8388604	4740608
1789639640	187.45	50	38	1710	0x0000000000000000	20494	25489356	8388604	4740608
1789639642	157.65	49	34	1695	0x0000000000000000	20494	24898148	8388604	4740608
1789639644	166.17	49	34	1695	0x0000000000000000	20494	24964356	8388604	4361496
1789639646	172.86	49	38	1695	0x0000000000000000	20494	25375620	8388604	4740608
1789639648	175.49	49	32	1740	0x0000000000000000	20494	25373804	8388604	4740608
1789639650	171.99	49	32	1695	0x0000000000000000	20494	25305528	8388604	4740608
1789639652	189.17	50	39	1815	0x0000000000000000	20494	25498808	8388604	4740608
1789639654	182.81	49	38	1710	0x0000000000000000	20494	25504352	8388604	4740676
1789639656	151.29	48	29	1710	0x0000000000000000	20494	25519324	8388604	4740676
1789639658	188.06	50	38	1785	0x0000000000000000	20494	25382348	8388604	4740676
1789639660	194.90	50	42	1830	0x0000000000000000	20494	25586812	8388604	4740676
1789639662	219.18	51	37	1920	0x0000000000000000	20494	25573044	8388604	4740676
1789639664	205.73	50	39	1830	0x0000000000000000	20494	25525876	8388604	4740676
1789639666	191.06	50	38	1830	0x0000000000000000	20494	25354028	8388604	4740676
1789639668	216.13	51	39	1890	0x0000000000000000	20494	25547560	8388604	4740676
1789639670	228.45	51	36	1935	0x0000000000000000	20494	25532132	8388604	4740676
1789639672	198.07	50	37	1800	0x0000000000000000	20494	25476200	8388604	4740676
1789639674	177.36	49	41	1710	0x0000000000000000	20494	25382804	8388604	4740676
1789639676	206.22	50	36	1860	0x0000000000000000	20494	25604188	8388604	4740676
1789639678	237.70	52	38	1965	0x0000000000000000	20494	25615064	8388604	4740676
1789639680	184.76	50	33	1710	0x0000000000000000	20494	25540700	8388604	4740676
1789639682	192.13	51	43	1875	0x0000000000000000	20494	25397596	8388604	4740676
1789639684	230.69	51	40	1935	0x0000000000000000	20494	25530724	8388604	4740676
1789639686	191.01	49	35	1815	0x0000000000000000	20494	25555544	8388604	4740676
1789639688	212.56	51	32	1905	0x0000000000000000	20494	25542000	8388604	4740676
1789639690	186.69	50	40	1755	0x0000000000000000	20494	25254304	8388604	4740676
1789639693	208.46	51	39	1890	0x0000000000000000	20494	25420136	8388604	4740676
1789639695	233.08	51	40	1935	0x0000000000000000	20494	25444604	8388604	4740676
1789639697	241.55	52	36	1965	0x0000000000000000	20494	25374128	8388604	4740676
1789639699	205.93	51	39	1860	0x0000000000000000	20494	25231932	8388604	4740676
1789639701	199.88	50	38	1800	0x0000000000000000	20494	25442488	8388604	4740676
1789639703	212.47	51	39	1905	0x0000000000000000	20494	25484904	8388604	4740676
1789639705	204.11	51	38	1830	0x0000000000000000	20494	25432860	8388604	4740676
1789639707	168.81	49	29	1695	0x0000000000000000	20494	24935976	8388604	4740676
1789639709	163.22	49	33	1695	0x0000000000000000	20494	24976388	8388604	4381920
1789639711	161.35	49	31	1695	0x0000000000000000	20494	24957688	8388604	4239392
1789639713	143.71	49	39	1710	0x0000000000000000	20494	25384036	8388604	4740676
1789639715	216.01	51	40	1890	0x0000000000000000	20494	25364680	8388604	4740676
1789639717	242.21	52	38	1950	0x0000000000000000	20494	25399368	8388604	4740676
1789639719	193.61	50	36	1800	0x0000000000000000	20494	25427300	8388604	4740676
1789639721	194.76	50	44	1890	0x0000000000000000	20494	25340876	8388604	4740676
1789639723	208.09	50	39	1845	0x0000000000000000	20494	25422248	8388604	4740676
1789639725	251.06	52	43	1965	0x0000000000000000	20494	25456048	8388604	4740676
1789639727	242.80	52	43	1965	0x0000000000000000	20494	25457368	8388604	4740676
1789639729	250.39	52	39	1965	0x0000000000000000	20494	25411352	8388604	4740676
1789639731	252.10	53	39	1965	0x0000000000000000	20494	25472336	8388604	4740676
1789639733	247.82	52	41	1965	0x0000000000000000	20494	25456124	8388604	4740676
1789639735	247.83	53	40	1965	0x0000000000000000	20494	25503524	8388604	4740676
1789639737	240.21	52	36	1965	0x0000000000000000	20494	25426508	8388604	4740676
1789639739	218.96	51	36	1830	0x0000000000000000	20494	25415928	8388604	4740676
1789639741	244.80	53	40	1965	0x0000000000000000	20494	25432200	8388604	4740676
1789639743	247.05	53	41	1980	0x0000000000000000	20494	25440328	8388604	4740676
1789639745	247.59	53	37	1980	0x0000000000000000	20494	25293428	8388604	4740676
1789639747	200.29	51	37	1845	0x0000000000000000	20494	25289124	8388604	4740676
1789639749	247.87	53	41	1980	0x0000000000000000	20494	25340484	8388604	4740676
1789639751	252.97	53	45	1980	0x0000000000000000	20494	25351588	8388604	4740676
1789639753	236.14	53	38	1980	0x0000000000000000	20494	25276952	8388604	4740676
1789639756	176.05	51	44	1755	0x0000000000000000	20494	25321172	8388604	4740676
1789639758	251.58	53	38	1980	0x0000000000000000	20494	25321404	8388604	4740676
1789639760	248.97	53	38	1980	0x0000000000000000	20494	25333808	8388604	4740676
1789639762	197.66	51	42	1845	0x0000000000000000	20494	25298232	8388604	4740676
1789639764	227.24	53	41	1980	0x0000000000000000	20494	25366172	8388604	4740676
1789639766	244.85	53	37	1980	0x0000000000000000	20494	25326524	8388604	4740676
1789639768	197.25	52	38	1905	0x0000000000000000	20494	25467208	8388604	4740676
1789639770	201.66	51	36	1815	0x0000000000000000	20494	25385028	8388604	4740676
1789639772	185.92	51	40	1830	0x0000000000000000	20494	25321764	8388604	4740676
1789639774	207.57	52	34	1920	0x0000000000000000	20494	24979424	8388604	4740676
1789639776	166.16	50	35	1695	0x0000000000000000	20494	24917740	8388604	4336836
1789639778	175.38	51	43	1800	0x0000000000000000	20494	25428272	8388604	4740724
1789639780	206.60	52	39	1980	0x0000000000000000	20494	25476268	8388604	4740724
1789639782	249.53	53	37	1980	0x0000000000000000	20494	25492532	8388604	4740724
1789639784	221.55	52	2	1755	0x0000000000000000	20494	25476040	8388604	4741164
1789639786	250.46	53	38	1980	0x0000000000000000	20494	25394400	8388604	4741164
1789639788	252.62	53	41	1980	0x0000000000000000	20494	25451360	8388604	4741164
1789639790	251.80	53	38	1980	0x0000000000000000	20494	25437140	8388604	4741164
1789639792	228.15	52	39	1980	0x0000000000000000	20494	25565428	8388604	4741164
1789639794	252.52	54	37	1980	0x0000000000000000	20494	25523348	8388604	4741164
1789639796	252.94	54	40	1980	0x0000000000000000	20494	25577828	8388604	4741164
1789639798	252.21	54	38	1980	0x0000000000000000	20494	25628092	8388604	4741164
1789639800	252.28	54	42	1980	0x0000000000000000	20494	25650464	8388604	4741164
1789639802	251.72	54	38	1980	0x0000000000000000	20494	25594816	8388604	4741164
1789639804	258.36	54	39	1980	0x0000000000000000	20494	25677880	8388604	4741164
1789639806	231.82	53	37	1980	0x0000000000000000	20494	25687368	8388604	4741164
1789639808	258.60	54	42	1980	0x0000000000000000	20494	25689112	8388604	4741164
1789639810	248.15	54	38	1980	0x0000000000000000	20494	25517568	8388604	4741164
1789639812	215.33	53	41	1935	0x0000000000000000	20494	25622340	8388604	4741164
1789639814	252.54	54	40	1980	0x0000000000000000	20494	25641684	8388604	4741164
1789639816	257.21	55	37	1980	0x0000000000000000	20494	25640632	8388604	4741164
1789639818	251.67	54	39	1980	0x0000000000000000	20494	25547940	8388604	4741164
1789639821	210.37	54	44	1935	0x0000000000000000	20494	25606624	8388604	4741164
1789639823	252.91	55	38	1980	0x0000000000000000	20494	25597284	8388604	4741164
1789639825	242.40	54	38	1920	0x0000000000000000	20494	25630424	8388604	4741164
1789639827	246.44	54	37	1980	0x0000000000000000	20494	25518684	8388604	4741180
1789639829	241.43	54	40	1980	0x0000000000000000	20494	25554552	8388604	4741180
1789639831	251.82	54	40	1980	0x0000000000000000	20494	25577340	8388604	4741180
1789639833	231.30	53	8	1980	0x0000000000000000	20494	25700296	8388604	4741180
1789639835	228.22	54	36	1965	0x0000000000000000	20494	25575436	8388604	4741180
1789639837	250.78	54	37	1980	0x0000000000000000	20494	25603656	8388604	4741180
1789639839	240.32	54	32	1980	0x0000000000000000	20494	25241172	8388604	4741180
1789639841	169.01	52	41	1695	0x0000000000000000	20494	25125528	8388604	4388876
1789639843	176.34	52	37	1725	0x0000000000000000	20494	25021060	8388604	4297476
1789639845	165.20	51	3	1755	0x0000000000000000	20494	25655228	8388604	4741180
1789639847	258.18	54	39	1980	0x0000000000000000	20494	25665104	8388604	4741180
1789639849	256.57	54	43	1980	0x0000000000000000	20494	25707640	8388604	4741180
1789639851	256.45	54	41	1980	0x0000000000000000	20494	25560680	8388604	4741180
1789639853	255.39	54	40	1980	0x0000000000000000	20494	25671752	8388604	4741192
1789639855	252.71	55	40	1980	0x0000000000000000	20494	25679624	8388604	4741192
1789639857	225.18	52	36	1980	0x0000000000000000	20494	25830952	8388604	4741192
1789639859	248.32	54	39	1980	0x0000000000000000	20494	25689888	8388604	4741192
1789639861	257.85	55	44	1980	0x0000000000000000	20494	25841688	8388604	4741192
1789639863	252.04	55	40	1980	0x0000000000000000	20494	25811596	8388604	4741192
1789639865	254.23	55	41	1980	0x0000000000000000	20494	25797240	8388604	4741192
1789639867	221.50	53	37	1830	0x0000000000000000	20494	25651368	8388604	4741192
1789639869	187.18	53	40	1785	0x0000000000000000	20494	25781652	8388604	4741192
1789639871	253.19	55	41	1980	0x0000000000000000	20494	25804720	8388604	4741192
1789639873	257.01	55	41	1980	0x0000000000000000	20494	25838960	8388604	4741192
1789639875	249.42	55	37	1980	0x0000000000000000	20494	25699968	8388604	4741192
1789639877	253.69	55	40	1980	0x0000000000000000	20494	25788672	8388604	4741192
1789639879	218.18	53	2	1980	0x0000000000000000	20494	25833188	8388604	4741192
1789639881	209.70	54	40	1860	0x0000000000000000	20494	25832792	8388604	4741192
1789639883	180.87	52	36	1725	0x0000000000000000	20494	25639664	8388604	4741192
1789639885	201.05	53	34	1890	0x0000000000000000	20494	25790372	8388604	4741192
1789639888	199.55	53	37	1860	0x0000000000000000	20494	25812504	8388604	4741192
1789639890	208.59	53	37	1890	0x0000000000000000	20494	25813656	8388604	4741192
1789639892	186.24	52	37	1740	0x0000000000000000	20494	25611568	8388604	4741192
1789639894	223.03	54	37	1980	0x0000000000000000	20494	25815084	8388604	4741192
1789639896	251.93	54	38	1980	0x0000000000000000	20494	25824160	8388604	4741192
1789639898	251.30	54	41	1980	0x0000000000000000	20494	25808996	8388604	4741192
1789639900	219.72	53	42	1815	0x0000000000000000	20494	25592408	8388604	4741192
1789639902	221.07	54	36	1980	0x0000000000000000	20494	25777720	8388604	4741192
1789639904	241.48	55	40	1980	0x0000000000000000	20494	25848580	8388604	4741192
1789639906	235.51	53	31	1845	0x0000000000000000	20494	25374804	8388604	4741192
1789639908	149.51	52	31	1695	0x0000000000000000	20494	25174224	8388604	4347872
1789639910	261.27	55	40	1980	0x0000000000000000	20494	25687640	8388604	4741188
1789639912	262.81	55	45	1980	0x0000000000000000	20494	25697624	8388604	4741188
1789639914	265.43	55	39	1980	0x0000000000000000	20494	25715188	8388604	4741188
1789639916	256.56	55	41	1980	0x0000000000000000	20494	25528908	8388604	4741188
1789639918	259.10	55	40	1980	0x0000000000000000	20494	25697448	8388604	4741188
1789639920	256.31	55	42	1980	0x0000000000000000	20494	25770940	8388604	4741188
1789639922	257.98	55	35	1980	0x0000000000000000	20494	25778384	8388604	4741188
1789639924	221.51	55	35	1980	0x0000000000000000	20494	25585448	8388604	4741188
1789639926	256.80	55	40	1980	0x0000000000000000	20494	25795524	8388604	4741188
1789639928	249.42	55	35	1980	0x0000000000000000	20494	25786984	8388604	4741188
1789639930	248.22	55	41	1980	0x0000000000000000	20494	25724636	8388604	4741188
1789639932	223.58	55	46	1980	0x0000000000000000	20494	25549288	8388604	4741188
1789639934	258.74	55	40	1980	0x0000000000000000	20494	25776028	8388604	4741188
1789639936	253.17	55	40	1980	0x0000000000000000	20494	25803184	8388604	4741188
1789639938	260.51	56	41	1980	0x0000000000000000	20494	25754064	8388604	4741188
1789639940	261.14	56	47	1980	0x0000000000000000	20494	25550680	8388604	4741188
1789639942	271.23	56	45	1980	0x0000000000000000	20494	25850436	8388604	4741188
1789639944	265.33	56	41	1980	0x0000000000000000	20494	25871604	8388604	4741188
1789639946	263.29	56	45	1980	0x0000000000000000	20494	25758432	8388604	4741188
1789639948	254.43	56	44	1980	0x0000000000000000	20494	25571892	8388604	4741188
1789639950	270.29	56	43	1980	0x0000000000000000	20494	25797520	8388604	4741188
1789639952	247.76	54	41	1980	0x0000000000000000	20494	25883816	8388604	4741188
1789639955	252.36	56	45	1980	0x0000000000000000	20494	25839916	8388604	4741188
1789639957	260.35	56	42	1980	0x0000000000000000	20494	25888588	8388604	4741188
1789639959	165.31	53	0	1980	0x0000000000000000	20494	25876496	8388604	4741188
1789639961	115.71	51	0	1695	0x0000000000000000	20494	25866796	8388604	4741192
1789639963	115.38	51	0	1695	0x0000000000000000	20494	25740124	8388604	4741192
1789639965	115.20	50	0	1695	0x0000000000000000	20494	25809312	8388604	4741200
1789639967	114.95	50	0	1695	0x0000000000000000	20494	25826664	8388604	4741200
1789639969	114.53	50	0	1695	0x0000000000000000	20494	25841956	8388604	4741200
1789639971	114.32	50	0	1695	0x0000000000000000	20494	25629472	8388604	4741200
1789639973	114.02	49	0	1695	0x0000000000000000	20494	25333488	8388604	4365064
1789639975	86.28	47	0	255	0x0000000000000001	20494	25701212	8388604	4741204
1789639977	24.02	46	0	210	0x0000000000000001	20494	25625232	8388604	4741204
1789639979	21.79	46	0	210	0x0000000000000001	20494	25834320	8388604	4741204
1789639981	21.91	45	0	210	0x0000000000000001	20494	25885216	8388604	4741204
